user_id,usergender,dob
141093,1,1996-06-10
141095,1,1992-01-13
141114,2,1993-10-10
141117,1,2001-04-14
141146,2,1996-02-01
141156,1,1991-03-24
141168,2,1992-07-03
141172,2,1992-08-15
141175,1,2000-03-01
141178,2,1994-10-29
141208,1,1993-01-17
141224,2,1992-09-15
141246,2,1991-10-12
141263,1,2005-12-21
141264,2,1981-11-06
141282,2,1992-07-23
141296,1,1985-05-14
141301,2,1996-09-11
141333,2,1993-03-25
141340,1,1989-02-08
141374,1,1994-11-08
141381,2,1991-07-15
141385,2,1999-10-21
141405,2,1995-02-01
141419,2,1983-05-06
141429,2,1987-03-26
141431,1,1995-02-14
141432,2,1990-03-18
141460,2,1994-08-12
141501,2,1982-06-10
141515,1,1988-06-10
141533,2,1996-10-11
141538,2,1993-02-02
141539,2,1991-08-23
141553,2,1980-01-01
141565,2,1987-08-07
141574,2,1997-05-10
141583,2,1997-10-08
141588,1,1990-10-16
141612,1,1991-09-11
141615,2,2000-09-10
141616,2,1996-06-24
141622,2,1995-09-05
141639,2,1991-04-17
141653,2,1998-09-30
141659,1,1994-05-26
141685,2,1986-10-26
141705,1,1995-07-28
141719,2,1991-08-31
141748,2,1980-09-15
141767,2,1994-08-09
141821,2,1977-12-17
141835,2,1999-02-05
141855,1,1964-10-21
141870,2,1990-04-23
141880,2,1988-02-02
141884,2,1999-10-11
141886,1,1998-12-26
141904,2,1997-12-29
141917,2,1996-02-08
141925,2,1991-08-22
141932,2,1982-08-06
141942,2,1986-05-21
141943,1,1994-08-12
141971,2,1996-11-12
141994,1,1996-02-09
142016,2,1991-04-01
142019,0,1970-01-01
142020,2,1991-11-08
142025,2,1975-04-04
142035,2,1977-11-15
142036,2,1994-05-09
142055,1,1999-12-06
142086,2,1999-11-06
142104,2,1993-10-02
142123,2,1997-02-10
142130,1,1986-06-13
142151,2,1974-09-01
142168,2,2000-10-27
142176,1,2007-06-06
142205,2,1997-08-08
142212,1,1980-01-01
142217,1,1989-01-13
142222,1,1992-10-22
142234,2,1992-10-20
142240,2,1998-07-13
142248,1,1987-01-02
142300,2,1990-01-01
142337,2,1997-04-10
142352,2,1990-07-20
142383,2,1996-11-11
142387,2,1979-01-16
142409,2,1993-08-10
142414,2,1997-06-11
142443,2,1999-12-20
142454,1,1997-07-19
142528,1,1987-01-01
142537,1,1990-04-29
142583,2,1981-10-19
142584,2,1992-04-04
142589,2,1992-11-28
142590,1,1987-10-20
142607,2,1994-07-11
142654,0,1970-01-01
142672,1,1996-03-29
142724,2,1994-10-08
142732,2,1990-12-07
142757,2,1983-11-23
142787,1,1995-11-16
142790,1,1993-12-27
142802,2,1994-04-20
142807,1,1994-03-29
142815,2,1993-11-18
142821,1,1993-05-24
142846,1,1987-08-21
142848,1,1994-08-22
142854,2,1999-09-04
142889,2,1995-09-25
142897,2,1996-07-09
142903,2,1991-03-18
142915,1,1995-07-17
142920,1,1991-09-02
142932,2,1989-10-21
142939,2,1997-10-11
142958,2,1984-07-30
142962,2,1989-10-12
142978,2,1994-08-26
142985,1,1985-11-28
143013,2,1995-09-19
143022,1,1995-04-01
143030,2,1996-12-05
143031,1,1986-08-16
143043,1,1995-02-13
143065,0,1970-01-01
143073,1,1993-08-07
143081,2,1994-09-12
143083,2,1991-04-08
143100,1,2000-02-02
143111,1,1999-11-18
143125,1,1999-05-08
143131,1,1994-01-01
143173,1,1992-02-10
143202,2,1984-12-02
143204,2,2004-03-05
143230,2,1993-06-26
143237,2,2001-12-05
143243,2,1986-03-23
143258,2,1994-12-07
143261,2,1995-12-13
143291,1,1989-11-06
143299,2,2000-12-26
143314,2,1993-06-26
143323,2,1985-05-04
143377,1,1997-10-03
143410,1,1999-11-17
143419,2,1990-04-04
143426,2,1994-09-30
143439,1,1995-03-31
143440,2,1997-10-07
143445,1,1993-09-12
143467,1,2001-04-06
143474,2,2001-07-21
143481,1,1997-01-26
143488,2,1998-03-30
143494,2,1986-08-13
143500,1,2000-01-24
143513,2,1975-11-11
143538,2,1995-05-02
143560,2,1998-04-03
143571,1,1987-01-01
143579,1,1995-12-22
143617,1,1997-12-22
143623,2,1978-06-05
143643,1,1980-01-01
143668,2,2000-02-08
143671,2,2000-12-05
143690,1,1993-03-15
143704,1,1995-06-11
143709,2,2000-09-18
143725,2,1999-12-14
143757,2,1996-06-20
143760,2,1995-06-27
143766,1,1995-02-01
143798,1,1996-01-02
143837,1,1980-01-01
143844,2,1996-10-03
143860,2,1980-01-01
143870,2,1961-04-16
143892,1,1946-09-06
143900,1,2000-09-06
143906,1,1994-06-22
143928,2,2000-01-04
143945,2,1994-07-07
143955,2,1992-12-04
143957,1,1998-01-03
143970,1,1983-03-15
144031,1,1975-04-12
144048,1,1994-05-01
144067,2,1995-02-25
144078,2,1988-11-07
144086,2,1990-11-05
144088,2,2000-06-20
144091,2,1994-04-27
144118,2,1999-07-25
144119,1,1989-05-30
144136,2,1998-05-07
144161,2,1992-11-30
144172,2,2001-12-08
144183,2,1971-12-10
144188,1,1996-10-05
144246,2,1999-03-13
144251,2,1997-11-10
144256,2,2001-06-09
144285,2,1990-11-20
144289,2,1993-11-07
144295,2,1997-10-08
144299,1,1994-07-09
144300,2,2001-06-19
144316,2,1991-05-07
144324,2,1994-09-23
144336,1,1986-07-27
144370,1,1992-03-22
144385,1,1999-01-05
144397,1,1994-02-03
144435,2,1992-01-06
144458,2,1996-02-16
144465,2,1996-01-22
144471,2,1994-08-02
144474,1,1992-08-02
144476,1,1996-11-21
144481,1,1987-10-23
144484,2,1998-06-30
144538,2,1999-12-17
144543,1,2001-09-02
144564,2,1997-06-22
144580,2,1982-05-23
144594,1,1991-05-23
144623,2,1994-11-15
144635,1,2000-09-03
144656,2,1981-03-09
144680,2,1959-07-13
144683,1,1991-12-12
144684,1,2001-03-22
144706,2,1999-03-13
144722,1,1999-10-30
144730,1,1995-06-07
144771,2,1993-01-01
144779,2,1997-03-26
144788,1,2001-02-27
144807,1,1991-10-14
144819,1,1991-12-08
144824,1,1993-04-11
144850,2,1996-02-06
144853,1,1991-12-06
144854,1,1995-10-15
144877,1,1992-08-21
144899,2,1991-07-01
144909,2,1992-08-15
144945,1,1991-02-04
144975,1,1991-11-02
144977,2,1997-01-24
144983,1,1987-10-10
145007,2,1999-10-20
145023,0,1970-01-01
145039,2,1997-01-31
145050,2,1999-05-22
145064,2,1993-07-19
145084,1,1995-12-09
145100,2,1997-12-01
145114,1,1980-01-01
145126,2,1998-11-09
145137,1,1945-01-01
145152,1,1993-01-01
145153,2,1980-12-18
145207,1,1999-05-11
145246,1,1994-03-17
145254,2,1993-11-19
145255,1,1990-11-26
145268,1,1992-08-03
145281,2,1969-08-28
145301,1,2001-06-01
145326,2,1997-04-01
145342,2,2000-03-14
145349,2,1990-01-10
145359,2,1992-01-13
145373,1,1994-10-07
145395,1,1993-10-30
145397,1,1996-03-09
145430,1,1994-07-13
145450,1,2004-12-20
145453,1,1995-05-28
145454,1,1995-12-06
145459,1,2000-05-19
145465,1,1996-10-25
145518,1,1992-10-02
145536,2,1984-03-31
145543,1,2012-05-15
145546,1,1994-09-10
145561,2,1995-03-17
145570,1,1997-08-02
145582,2,1999-06-11
145589,1,1996-10-25
145598,1,1997-03-02
145642,1,1994-09-15
145661,2,1989-03-01
145666,1,1994-05-05
145690,2,1994-11-14
145702,2,1990-06-17
145703,2,1987-11-29
145714,2,1967-09-02
145717,2,1999-09-19
145732,2,1955-08-17
145757,1,1997-09-30
145775,1,1987-06-13
145781,1,1984-03-10
145844,2,2001-05-25
145859,2,1995-11-13
145864,2,1999-12-24
145869,2,1996-02-03
145882,1,1994-05-16
145888,1,1996-04-16
145894,1,1999-05-10
145936,1,1995-10-20
145949,2,1992-06-28
145952,2,1995-06-20
145970,2,1994-10-10
145977,1,1985-03-21
145999,1,1988-04-26
146014,2,1995-07-06
146056,2,1986-11-22
146066,1,1986-03-14
146068,2,1992-02-10
146078,1,1997-10-14
146132,2,1995-11-06
146180,2,1998-06-06
146198,2,1996-12-14
146208,2,1993-03-15
146260,2,1995-08-06
146280,2,1997-04-30
146308,1,1984-10-05
146310,2,1997-12-17
146325,1,1997-02-17
146338,1,1996-09-16
146371,2,1994-03-17
146372,1,1998-01-09
146376,2,1990-06-26
146383,2,2001-11-20
146450,2,1991-01-22
146516,1,1995-07-26
146528,1,1997-04-21
146532,1,1998-03-14
146535,2,1993-07-24
146544,1,1994-12-29
146549,1,1996-10-18
146599,1,1983-06-28
146601,2,1997-12-11
146611,2,1992-10-11
146635,2,2001-02-01
146643,2,1994-08-19
146659,1,1994-07-12
146661,2,1997-12-05
146663,1,2001-08-10
146665,2,1996-07-17
146674,1,1992-08-05
146700,2,1995-11-13
146708,2,1993-10-17
146714,2,1996-06-03
146720,2,1996-09-28
146745,2,1993-03-21
146767,2,1997-08-27
146769,2,2000-06-27
146785,2,1988-02-07
146792,1,1983-12-29
146793,2,1982-07-10
146806,2,1996-05-31
146809,1,1988-01-29
146828,1,1984-10-02
146831,1,1985-06-01
146843,1,1976-02-29
146844,2,1995-05-08
146869,2,1995-06-16
146878,0,1970-01-01
146889,2,1992-04-24
146893,1,1982-08-06
146902,1,1970-01-01
146905,2,1998-09-10
146918,1,1995-05-04
146947,2,1950-02-09
146951,1,1999-08-19
146953,1,1994-09-27
146960,1,2000-03-12
147002,0,1970-01-01
147029,1,2001-03-25
147033,1,1998-12-28
147039,2,1999-01-13
147043,1,1986-09-26
147082,1,1987-10-30
147096,1,1986-05-18
147119,1,1997-09-11
147163,1,1998-10-08
147196,1,1994-08-23
147197,2,1975-01-13
147220,1,1998-05-27
147230,1,2000-09-16
147233,2,1992-01-29
147261,1,2001-04-30
147291,1,1990-11-13
147295,1,1982-10-05
147304,2,1991-09-21
147329,2,1998-10-23
147330,1,1994-09-06
147362,2,1993-11-12
147374,2,1992-10-15
147375,2,1996-10-01
147384,2,1998-11-08
147392,1,1996-01-01
147410,2,1995-07-19
147422,2,1996-04-03
147426,0,1970-01-01
147451,1,2001-03-19
147463,2,1994-02-20
147466,2,1995-09-25
147487,0,1970-01-01
147530,2,1990-08-20
147546,2,1999-03-16
147548,2,1992-04-19
147560,2,1992-10-04
147570,2,1986-09-09
147584,1,1990-07-16
147588,2,1970-01-01
147590,0,1970-01-01
147600,1,1990-05-24
147606,0,1970-01-01
147646,2,1991-04-10
147655,2,1993-04-29
147657,0,1970-01-01
147665,1,1995-10-12
147675,2,1999-06-20
147717,1,1994-04-27
147725,1,1993-12-02
147731,1,1997-05-30
147738,1,2001-11-22
147742,2,1993-12-19
147781,1,2001-06-15
147797,2,1995-07-19
147815,1,1997-01-21
147847,2,1996-11-14
147858,0,1970-01-01
147859,1,1996-09-25
147863,1,2003-12-12
147871,2,1994-04-13
147882,1,1991-02-01
147883,2,1990-09-19
147891,2,1996-03-12
147905,1,1999-04-22
147907,1,1991-04-05
147937,1,1992-09-10
147956,0,1970-01-01
147971,1,1992-10-20
147981,1,1983-06-21
148006,2,1993-10-16
148018,1,1989-06-02
148023,1,1992-03-03
148026,1,2002-07-26
148059,1,1996-08-12
148063,1,1986-06-15
148069,2,2001-08-25
148081,1,2003-02-27
148129,2,1996-08-09
148157,2,2000-04-25
148222,2,2001-11-22
148237,1,1993-03-15
148311,2,2005-10-16
148351,1,1987-01-07
148353,2,1997-04-06
148384,1,1995-09-19
148395,1,1986-01-07
148414,1,1981-03-29
148424,2,1995-12-22
148457,1,2002-07-03
148459,2,1993-05-05
148478,1,1991-11-15
148482,2,1992-11-28
148500,1,1995-09-11
148530,2,1997-01-01
148541,1,1996-12-17
148558,1,1987-02-20
148580,1,1998-09-24
148582,1,1990-08-24
148608,2,1982-02-27
148609,2,2001-03-13
148616,2,1997-06-01
148637,2,1997-10-23
148638,1,1973-11-06
148651,2,1988-01-02
148666,2,1999-03-07
148680,2,1999-04-13
148741,1,1994-12-24
148744,1,1998-09-17
148768,1,1995-10-13
148774,1,1983-01-05
148785,2,1991-06-10
148795,2,2000-11-23
148818,1,1990-03-23
148822,2,2002-12-23
148836,1,1993-02-17
148862,2,1998-12-19
148870,2,2003-04-27
148896,1,2002-08-16
148920,2,1998-10-18
148947,2,1997-10-22
148952,1,1996-06-21
148954,2,1999-06-14
148967,2,2000-07-10
148972,2,2002-12-27
149005,2,1993-01-12
149025,2,2000-04-18
149053,1,1995-11-15
149069,1,1996-03-22
149077,2,1999-12-09
149120,2,1992-07-09
149146,1,1991-12-09
149157,1,1995-11-24
149167,1,1992-11-29
149189,1,1997-12-23
149193,1,1993-01-01
149195,1,1994-12-17
149206,1,1996-12-27
149214,1,2001-02-28
149216,1,1991-01-01
149226,1,2000-10-26
149237,1,2001-10-12
149256,1,1989-08-08
149292,2,2001-10-18
149310,1,2002-12-11
149330,1,2000-10-17
149365,2,2001-04-11
149367,2,1996-02-23
149391,2,1991-09-08
149417,2,1999-01-27
149425,2,2004-08-12
149443,2,1995-01-11
149495,1,2000-11-29
149509,2,1995-09-02
149525,2,1994-10-02
149597,1,1992-10-26
149617,1,1998-10-28
149618,2,2000-12-24
149622,1,2001-08-13
149628,2,1990-03-07
149637,2,1997-09-02
149638,1,1993-06-18
149641,2,2002-05-02
149644,2,1998-06-16
149668,2,1983-08-02
149688,2,1997-12-21
149699,2,1994-03-04
149721,1,1998-08-30
149741,1,1987-11-18
149761,1,2001-06-25
149768,2,1997-01-10
149774,1,1993-07-26
149775,2,2000-10-06
149810,2,2001-05-02
149817,2,1998-03-21
149820,1,1993-02-24
149826,2,1997-01-24
149853,1,1991-05-21
149899,2,1998-06-18
149905,2,2001-09-02
149914,2,1995-11-19
149940,2,1994-08-19
149941,1,2001-01-29
149945,1,2000-12-13
149984,1,1997-01-02
149988,2,1981-05-10
149994,2,1996-08-17
149996,1,1994-07-07
150011,2,1998-05-21
150015,1,1956-05-05
150030,2,2000-04-08
150061,0,1970-01-01
150065,1,1998-07-07
150067,1,1994-06-04
150098,1,1991-01-16
150118,2,2000-04-12
150148,2,2000-10-02
150166,1,1996-05-20
150197,2,1998-01-25
150198,1,1993-09-12
150213,1,2002-03-17
150246,1,2000-12-01
150279,0,1970-01-01
150282,2,2000-07-29
150289,1,2001-11-25
150315,2,1993-10-05
150334,2,1995-12-15
150357,1,1991-11-11
150359,1,1992-03-13
150366,2,2001-07-29
150375,2,2002-06-11
150408,1,1994-02-24
150439,1,1999-01-28
150450,1,1989-06-19
150456,2,2001-09-11
150471,2,1992-10-16
150479,1,1991-12-29
150504,1,2001-05-25
150553,2,2001-07-24
150558,1,1999-04-24
150559,1,1989-12-10
150570,1,1993-03-16
150577,2,2005-09-26
150584,2,2001-07-18
150591,2,1969-03-03
150598,1,1980-01-01
150607,1,2004-04-22
150647,2,1996-10-13
150665,2,1997-05-01
150722,2,2003-10-07
150733,1,1996-05-04
150746,2,1991-03-01
150754,1,2000-11-15
150767,2,2000-05-22
150779,2,2000-05-26
150790,1,1995-08-05
150807,2,1988-06-21
150809,1,2000-04-25
150825,1,1990-01-28
150840,0,1970-01-01
150869,2,1999-02-03
150870,1,1998-03-10
150879,1,2002-09-15
150915,1,2002-07-20
150927,2,1980-01-01
150930,2,1996-06-05
150944,1,1990-01-01
150949,2,1987-07-20
150959,1,1985-09-27
150975,1,1995-04-17
150977,2,2001-12-20
151000,1,1999-07-25
151008,2,1992-07-21
151019,2,2001-10-30
151045,2,1992-01-01
151074,1,2003-06-18
151083,2,1993-07-21
151110,1,1988-03-01
151119,1,1992-04-03
151131,2,2002-08-13
151139,0,1970-01-01
151148,0,1970-01-01
151169,1,1990-01-01
151203,2,1987-07-25
151211,1,1980-01-01
151215,2,2004-05-19
151244,1,1998-06-15
151306,1,1992-06-15
151323,1,1986-04-02
151348,2,1998-10-31
151359,2,1988-06-13
151386,1,1990-01-05
151391,1,1996-06-01
151403,1,2000-08-26
151428,1,1984-11-18
151431,2,2005-03-10
151442,1,2002-02-09
151452,1,1988-01-01
151457,1,1992-09-21
151479,1,1983-02-19
151492,1,1995-02-02
151496,2,1989-12-04
151513,1,2000-09-18
151515,1,2001-08-09
151532,1,1994-07-19
151557,2,1995-02-18
151562,2,1997-08-11
151567,2,1994-12-13
151568,2,2003-01-27
151570,2,1973-06-29
151571,2,1996-02-20
151588,1,2000-02-03
151604,1,1994-03-19
151608,2,1976-01-01
151621,1,2002-02-01
151623,0,1970-01-01
151625,1,1998-04-15
151645,2,1992-02-18
151651,2,2002-11-28
151663,2,2001-04-20
151694,2,2003-01-04
151711,1,2000-04-11
151715,2,1992-01-01
151724,2,1998-09-26
151735,1,1994-04-30
151760,2,2000-12-31
151801,2,2002-01-11
151832,1,1982-02-06
151846,1,1997-03-01
151863,2,2004-10-08
151889,1,1975-08-12
151944,1,1994-07-03
151955,2,1987-12-11
151974,1,2001-04-02
152008,2,2003-05-15
152010,2,2002-06-19
152023,2,1990-01-01
100018,0,1970-01-01
100032,2,1987-03-08
100072,1,1991-01-12
100095,2,1989-05-05
100098,2,1990-06-09
100118,2,1984-11-27
100139,2,1995-10-12
100173,2,1990-02-17
100182,1,1989-10-01
100197,1,1987-03-05
100219,2,1991-08-25
100226,1,1992-10-01
100235,2,1992-05-21
100289,1,1995-07-29
100297,1,1988-11-02
100302,0,1970-01-01
100305,0,1970-01-01
100313,2,1989-12-22
100318,1,1912-01-01
100345,1,1991-09-02
100349,1,1987-11-30
100370,0,1970-01-01
100382,1,1988-08-14
100409,1,1992-03-24
100412,2,1993-09-12
100421,1,1992-10-18
100467,0,1970-01-01
100480,1,1985-12-20
100487,1,1991-10-27
100491,2,1991-10-28
100506,1,1989-11-28
100523,1,2004-01-31
100540,1,1993-12-15
100546,2,1995-11-01
100552,1,1993-02-14
100572,1,1988-09-29
100592,1,1986-12-21
100604,1,1989-04-27
100666,1,1992-01-31
100667,1,1991-05-15
100685,1,1997-07-07
100686,1,1984-10-01
100689,1,1995-01-10
100703,2,1988-10-28
100704,1,1984-05-08
100742,1,1993-10-29
100743,2,1992-04-16
100768,2,1993-07-24
100780,1,1992-04-01
100816,2,1977-06-10
100818,2,1992-12-02
100821,1,1987-09-14
100840,2,1994-04-01
100888,1,1990-12-05
100900,1,1990-08-16
100903,1,1986-02-27
100906,1,1993-11-25
100914,1,1994-02-06
100938,1,1988-08-06
100944,1,1997-08-08
100982,1,1988-06-09
100988,2,1994-09-24
100992,1,1993-07-15
101058,1,1998-02-12
101083,1,1990-07-17
101088,1,1991-12-09
101113,1,1989-10-12
101114,1,1994-05-06
101115,1,1991-08-15
101118,1,1989-12-13
101121,1,1986-10-24
101153,1,1981-02-22
101162,0,1970-01-01
101164,1,1993-05-27
101173,1,1993-11-06
101199,1,1996-01-02
101212,1,1990-05-10
101213,1,1990-10-26
101222,1,1995-09-03
101238,1,1988-08-11
101249,1,1988-08-08
101288,1,1996-11-27
101305,1,1992-10-25
101312,1,1995-05-28
101351,1,1991-11-03
101352,1,1982-03-26
101365,1,1990-06-16
101370,1,1992-09-25
101383,2,1991-07-23
101396,2,2013-05-19
101440,1,1998-11-26
101445,1,1995-08-09
101459,1,1996-01-22
101466,2,1986-07-26
101470,2,1981-05-12
101482,1,2000-01-01
101485,2,1985-09-09
101509,1,1985-05-22
101511,2,1988-10-24
101541,1,1990-05-24
101551,0,1970-01-01
101555,2,1995-12-01
101557,1,1990-06-13
101562,2,1980-01-28
101585,1,1986-02-13
101593,1,1994-09-30
101594,1,1996-04-27
101601,1,1992-11-07
101612,2,1991-04-07
101653,1,1998-10-05
101668,1,1995-09-30
101672,1,1997-05-25
101698,1,1980-05-04
101703,1,1993-08-22
101715,2,1991-06-12
101719,1,1996-09-23
101763,2,1996-08-14
101764,1,1995-07-21
101771,2,1993-07-31
101788,1,1989-05-09
101795,1,1960-11-11
101808,1,1992-04-04
101852,1,1989-11-03
101878,2,1996-12-22
101893,1,2000-11-30
101904,1,1986-11-13
101912,1,1981-10-25
101931,1,1990-09-20
101940,1,1993-04-19
101947,1,1993-12-05
101967,1,1989-12-14
102009,1,1995-02-02
102013,2,1988-12-23
102014,0,1970-01-01
102043,2,1996-07-25
102059,2,1969-08-13
102070,1,1995-01-03
102113,2,1995-03-22
102155,1,1988-11-16
102165,1,1997-05-01
102192,1,1993-07-31
102236,1,1994-10-25
102248,2,1989-08-16
102256,1,1984-09-16
102258,0,1970-01-01
102267,1,1985-12-08
102281,1,1995-10-13
102282,1,1992-11-03
102288,1,1996-11-06
102290,1,1990-11-20
102293,1,1989-09-25
102297,2,1991-12-25
102327,0,1970-01-01
102384,2,1935-01-01
102387,1,1989-10-04
102389,1,1989-04-08
102390,2,1990-06-04
102416,1,1987-06-03
102428,2,1993-10-24
102431,1,1992-01-03
102437,2,1994-10-24
102441,0,1970-01-01
102452,1,1986-05-29
102487,2,1986-08-19
102506,0,1985-05-23
102511,2,1996-04-10
102514,1,1974-09-29
102522,1,1998-04-12
102540,1,1997-08-09
102569,1,1996-09-02
102586,1,1994-08-11
102591,2,1991-04-01
102599,2,1998-02-04
102604,1,1995-03-09
102609,2,1986-05-06
102616,2,1990-07-09
102654,2,1993-04-03
102666,2,1995-03-11
102681,1,1992-08-05
102703,1,1985-10-10
102714,1,1997-10-21
102743,1,1991-12-29
102799,1,1993-02-20
102804,0,1970-01-01
102815,1,1990-05-04
102826,1,1986-08-02
102837,1,1996-02-05
102860,1,1987-11-22
102880,1,1998-03-24
102890,1,1987-10-29
102901,2,1986-10-27
102920,1,2012-02-02
102946,2,1990-10-18
102967,1,1996-11-13
103011,2,1994-08-01
103028,1,1980-01-01
103030,1,1994-01-25
103033,1,1986-05-31
103058,1,1980-05-19
103064,1,1996-09-20
103076,1,1989-10-17
103087,2,1994-11-20
103153,1,1991-04-10
103188,1,1980-01-01
103222,2,1993-06-27
103236,1,1984-12-08
103259,1,1991-04-12
103264,1,1995-12-10
103310,2,1993-03-08
103328,1,1994-11-05
103377,1,1990-08-30
103392,1,1987-03-17
103400,1,1991-09-28
103409,2,1984-03-08
103412,1,1970-01-01
103437,1,1993-02-21
103442,1,1996-01-12
103443,2,1982-12-12
103455,1,1995-12-24
103482,1,1996-04-13
103497,0,1970-01-01
103501,0,1970-01-01
103502,1,1991-03-09
103506,1,1998-12-09
103562,2,1988-04-29
103596,1,1980-01-01
103610,1,1994-03-16
103646,1,1992-02-11
103669,1,1998-02-02
103677,1,1998-10-10
103687,1,1989-06-29
103690,2,2001-08-11
103725,1,1994-03-08
103738,1,1992-09-13
103740,1,1992-07-29
103765,2,1992-02-29
103768,1,1980-01-01
103776,1,1994-01-01
103791,1,1995-01-20
103794,1,1986-02-07
103809,1,1994-09-20
103892,2,1998-12-25
103893,1,1995-12-19
103901,1,1989-04-24
103902,1,1990-08-16
103907,1,1993-02-04
103913,1,1996-12-20
103921,1,1998-01-08
103922,1,1989-01-01
103931,2,1993-02-08
103953,0,1970-01-01
103975,1,1991-10-25
103982,1,1993-12-17
103988,1,1999-12-30
103997,1,1991-01-01
104012,1,1989-09-25
104017,2,1990-08-08
104025,1,1989-06-18
104045,1,1993-08-21
104056,1,1997-06-28
104057,1,1993-11-28
104071,1,1997-10-10
104079,1,1992-12-11
104085,1,1989-05-26
104089,1,1996-01-01
104096,1,1996-09-20
104110,1,1994-04-22
104117,1,1991-08-25
104130,2,1991-07-29
104134,2,1992-03-29
104146,1,1992-06-11
104157,1,1993-01-29
104184,1,1996-11-05
104208,2,1994-11-30
104222,1,1990-05-01
104231,1,1988-12-12
104259,1,1996-11-13
104273,1,1993-01-27
104302,1,1995-05-06
104314,1,1995-10-22
104351,1,1999-08-12
104360,1,1996-08-10
104369,1,1992-02-26
104387,1,1988-08-16
104396,1,1991-08-10
104402,2,1985-08-22
104404,1,1986-12-17
104446,1,1988-02-08
104447,1,1986-09-26
104456,2,1994-05-18
104473,1,1988-11-13
104476,1,1994-10-14
104477,1,1993-12-14
104478,1,1994-08-05
104511,2,1995-01-01
104528,1,1992-04-14
104536,1,1994-05-11
104557,2,1995-04-03
104559,2,1987-10-02
104571,1,1993-11-29
104587,1,1983-04-25
104592,1,1994-03-11
104613,2,1990-05-18
104633,1,1991-01-06
104640,2,1979-11-08
104653,2,1991-12-19
104670,1,1993-04-24
104674,2,1991-09-18
104690,1,1999-05-24
104799,2,1991-01-14
104800,1,1987-12-04
104816,1,1992-04-03
104821,1,1997-02-05
104879,1,1987-04-10
104881,1,1990-05-06
104887,1,1992-02-23
104893,1,1989-01-04
104905,2,2000-02-12
104942,1,1989-02-02
104961,2,1993-06-30
104972,1,1991-08-28
105022,0,1970-01-01
105066,1,1991-10-10
105087,1,2000-03-21
105111,1,1990-06-08
105121,1,1993-02-19
105130,1,1994-11-24
105154,1,1990-12-24
105196,1,1982-11-02
105203,2,1987-03-05
105222,1,1996-02-06
105254,2,1992-03-21
105264,0,1970-01-01
105290,1,1992-12-02
105295,1,1997-03-04
105302,1,1993-04-24
105354,1,1993-03-30
105356,2,1993-07-04
105366,2,1996-10-24
105391,2,1999-01-14
105408,2,1997-11-06
105415,2,2001-01-01
105432,1,1990-04-21
105445,1,1997-04-17
105452,1,1992-10-08
105454,1,1994-08-09
105459,1,1995-08-07
105500,2,1994-12-19
105510,1,2000-06-30
105516,1,1998-04-03
105524,2,1990-10-22
105531,2,1993-09-16
105543,1,1994-09-12
105604,0,1970-01-01
105607,1,1990-07-25
105608,1,1984-07-17
105654,2,1993-06-04
105681,1,1994-10-23
105691,1,1988-09-27
105693,1,1993-11-07
105697,2,1996-06-10
105713,1,1995-11-25
105754,1,1980-10-30
105764,2,1994-11-05
105765,1,1975-08-23
105775,2,1997-01-10
105776,2,1991-12-27
105799,1,1992-02-14
105822,2,1991-04-08
105840,2,1994-07-18
105853,1,1998-11-27
105864,1,1988-03-27
105895,1,1994-07-16
105902,2,1996-04-23
105905,2,1995-09-05
105906,1,1993-03-11
105916,2,1996-11-12
105919,2,1993-01-22
105937,2,1994-08-25
105981,2,1995-07-18
105986,1,1984-04-15
106016,2,1990-08-26
106054,1,1998-01-03
106065,1,1992-09-28
106069,1,1995-07-01
106087,1,1995-01-20
106088,1,1996-02-10
106100,2,1993-11-27
106115,1,1993-09-11
106118,1,1996-03-08
106132,1,1992-10-12
106133,1,1993-04-13
106143,1,1990-01-01
106166,2,1993-10-09
106169,2,1980-01-01
106175,1,1996-03-23
106181,2,1997-01-27
106185,2,1993-08-21
106192,2,1989-01-01
106201,1,1996-04-17
106224,1,1993-02-10
106245,2,1991-10-12
106253,2,1993-07-09
106275,1,1994-08-27
106282,2,1987-03-22
106292,1,1990-10-07
106297,1,1994-02-10
106299,1,1991-11-30
106324,2,1996-07-15
106326,1,1991-09-07
106328,1,1994-07-31
106342,1,1992-01-13
106346,1,1990-05-04
106359,1,1993-01-08
106380,2,1994-08-14
106389,1,2000-09-10
106397,2,1994-04-06
106417,2,1993-04-10
106429,1,1993-04-22
106435,1,1990-08-14
106438,1,1996-03-03
106466,1,1997-12-02
106484,2,1985-10-12
106491,1,1992-04-17
106499,1,1981-11-17
106548,1,1993-01-30
106576,1,1991-12-01
106590,1,1991-11-21
106598,1,1995-10-09
106617,1,1993-05-27
106619,1,1995-09-17
106629,1,1970-01-01
106633,1,1989-01-13
106636,1,1998-06-09
106644,1,1993-10-22
106646,0,1970-01-01
106655,1,1984-04-14
106660,1,1993-08-17
106692,1,1983-09-10
106706,2,1993-10-15
106727,1,1988-02-07
106738,1,1993-07-06
106759,2,1935-09-02
106773,2,2002-09-11
106793,1,1984-08-10
106797,2,1995-07-15
106800,0,1990-01-01
106812,2,1984-07-05
106838,1,1993-05-30
106841,1,1992-01-30
106842,1,1995-11-02
106861,1,1994-04-22
106907,1,1991-12-14
106908,2,1996-05-21
106937,2,1994-08-30
106953,1,1995-08-27
106964,2,1984-04-23
106971,2,1994-04-06
